FIELDNAME,WELLIDE,RIGNO,DTTMSTART,DTTMSPUD,DTTMSTARTCALC,WELLPHASE,PHASE1,PHASE2,ACTIVITY,DURATION,UNSCHEDULE_EVENT_HRS,WBORESZACT,DEPTHACT,COM
SEBL,SEBL_001,PHR-05,11/21/2025,12/1/2025 4:00,11/21/2025,LOCN,MOB,MOVEON,UNITMOV,4,,,0,"28% MoMi 18 of 63 Loads from SEBL-00049 to SEBL-00050

Activity on SEBL 0049
- Cont'd Fabricated Wood Retainer on Pipe Rack for closing finding
- Loading Mud Pump 2
- Loading Engine MP 3 + Trip Tank
- Loading Ladder mudtank 1 & 2 + Centrifugal mudpit + Support flowline

Activity on SEBL 00050
- Set up mud tank 1 ,2 dan 3
- Instal elmot solid control

List Load Ready to move to SEBL-00050: 
19. Mud Pump 2
20. Engine MP 3 + Trip Tank
21. Ladder mudtank 1 & 2 + Ccentrifugal mudpit + Support flowline

Flet Movig :
- 3 Unit Crane
- 2 Unit Dozer
- 2 Unit Trailer
- 1 Unit Low Bed Winch
- 2 Unit Low Bed Ram
- 1 Unit Cargo Truck

Note:
- Bad & slippery access road after heavy rain"
SEBL,SEBL_001,PHR-05,11/21/2025,12/1/2025 4:00,11/21/2025 4:00,LOCN,MOB,MOVEON,OPSUS,9,9,,0,"SWA MOMI due to muddy & slippery access road f/ SEBL 00049 to SEBL 00050

Activity on SEBL 0049 
- SWA moving due to slippery road
- Dress up for Rig Carrier Road
- Prepare Spot Primeover to Rig Carrier
- OST : Penguatan Implementasi Penggunaan APD  Crea A 

Activity on SEBL 0050 :
- Unloading Ladder Mud t50nk 1 & 2 + Ccentrifugal mudpit +  Support flowline
- Dress up Area Substructure 
- Cont'd Set up Mud Tank 1,2,3
- Set up Walkway Mud Tank 1 to Mud Tank 2 
- Set up Walkway Mud Tank 2 to mud Tank 3 
- Install Handrail Walkway Mud Tank 2 & 3 
- Install Box Assembly
- Reposition Compresor Portable
- Install Suport Canopy Mud Tank 2 
- Set up Matting Board for Substructure
- Team construction repaired access road to SEBL-00050

List Load Ready to move to SEBL-00050: 
19. Mud Pump 2
20. Engine MP 3 + Trip Tank
21. Ladder mudtank 1 & 2 + Ccentrifugal mudpit + Support flowline"
SEBL,SEBL_001,PHR-05,11/21/2025,12/1/2025 4:00,11/21/2025 13:00,LOCN,MOB,MOVEON,UNITMOV,5,,,0,"39% MoMi 25 of 63 Loads from SEBL-00049 to SEBL-00050
10% R/U Rig & Equipment at SEBL-00050


Activity on SEBL 0049 :
- Loading Welding Engine + Container Electric + Mud Lab
- Loading Rig Carrier + Rig Mast
- Loading Substructure
- Loading Engine HPU TDS


Activity on SEBL 0050 :
- Unloading Water Tank Saraline 500 Bbls
- Unloading Mud Pump 2
- Unloading Engine MP 3 + Trip Tank
- Install Support Canopy Mud Tank 1 & Mud Tank 2 
- Reposition & Set up MGS ( Mud Gas Separator)
- Install Line MGS to Box Possumbly 
- Install Guy Line MGS
- Set up Triptank 
- Unloading Ladder mudtank 1 & 2 + Centrifugal mudpit +  Support flowline
- Unloading Welding Engine + Container Electric + Mud Lab
- Unloading Substructure
- Unloading Engine HPU TDS


Load List : 
19. Mud Pump 2
20. Engine MP 3 + Trip Tank
21. Ladder mudtank 1 & 2 + Ccentrifugal mudpit + Support flowline
22. Welding Engine + Container Electric + Mud Lab
23. Rig Carrier + Rig Mast
24. Substructure
25. Engine HPU TDS



Note:
- Bad & slippery access road after heavy rain
- Moving distance 4 km field road
- Moving Flet: 2 Unit Low Bed Ram, 1 unit Low Bed Winch, 1 unit  trailer, 1 unit cargo truck, 2 unit Dozer & 3 unit Crane,
- Verification of unit moving condition & document prior moving by HFO & FHL


"
SEBL,SEBL_001,PHR-05,11/21/2025,12/1/2025 4:00,11/21/2025 18:00,LOCN,MOB,MOVEON,UNITMOV,6,,,0,"48% MoMi 25 of 63 Loads from SEBL-00049 to SEBL-00050
13% R/U Rig & Equipment at SEBL-00050

Activity on SEBL 0049 
- Loading Mud Pump 1 + Welder Shop
- Loading Portacamp Sperry
- Loading Line Manifold Mud Tank + Sliding Cutting + Ladder
- Loading Genset Rig
- Loading Oil Storage + Mini Fuel Tank

Activity on SEBL 00050 
- Unloading Mud Pump 1 + Welder Shop
- Unloading Portacamp Sperry
- Unloading Line Manifold Mud Tank + Sliding Cutting + Ladder
- Reposition Pipe Rack Portacamp Serco
- Set up Portacamp Serco
- Instal Ladder Mud Tank 2 & 3
- Welded Handraill Ladder Mud Tank 3
- Install Walkway Substructure

Load List : 
26. Mud Pump 1 + Welder Shop
27. Portacamp Sperry
28. Line Manifold Mud Tank + Sliding Cutting + Ladder
29. Genset Rig
30. Oil Storage + Mini Fuel Tank

Note:
- Bad & slippery access road after heavy rain
- Moving distance 4 km field road
- Moving Flet: 2 Unit Low Bed Ram, 1 unit Low Bed Winch, 1 unit  trailer, 1 unit cargo truck, 2 unit Dozer & 3 unit Crane,

=========== After Midnight ==========

00:00 - 05:00
57% MoMi 36 of 63 Loads from SEBL-00049 to SEBL-00050
15% R/U Rig & Equipment at SEBL-00050

Activity on SEBL 0049 
- Loading Water Tank
- Loading Loading Ram
- Loading Canopy Mud Tank 1, 2  & 3
- Loading Pipe Box 1
- Loading Matting Board 10 Ea
- Loading Robotic Top Drive

Activity on SEBL 00050 
- Unloading Water Tank
- Unloading Loading Ram
- Unloading Canopy Mud Tank 1, 2  & 3
- Unloading Pipe Box 1
- Unloading Matting Board 10 Ea
- Unloading Robotic Top Drive
- Repair Handraill Vdoor
- Repair Handraill Ladder Substructure
- Set Up Canopy Mud Tank 1, 2 & 3
- Tighteen Nut Dresser sleve Mud Tank 1 & 2
- Tighteen Nut Dresser sleve Water Tank 

Load List : 
31. Water Tank
32. Loading Ram
33. Canopy Mud Tank 1, 2  & 3
34. Pipe Box 1
35. Matting Board 10 Ea
36. Robotic Top Drive

"
SEBL,SEBL_001,PHR-05,11/22/2025,12/1/2025 4:00,11/22/2025,LOCN,MOB,MOVEON,UNITMOV,12,,,0,"69% MoMi 44 of 63 Loads from SEBL-00049 to SEBL-00050
18% R/U Rig & Equipment at SEBL-00050

Activity on SEBL 0049 
- Loading Water Tank
- Loading Loading Ram
- Loading Canopy Mud Tank 1, 2  & 3
- Loading Pipe Box 1
- Loading Matting Board 10 Ea
- Loading Robotic Top Drive
- Loading Pipe Box 2
- Loading Pipe Box 3
- Loading Box DC
- Loading Pipe Rack + Walkway
- Dismantle Electrical Line on Portacamp
- Dismantle Sanitation Line
- Dismantle Walkway Portacamp
- Loading Box HWDP
- Loading Dog House + Power Pack
- Loading Junk Box
- Loading Portacamp TDS

Activity on SEBL 00050 
- Unloading Water Tank
- Unloading Loading Ram
- Unloading Canopy Mud Tank 1, 2  & 3
- Unloading Pipe Box 1
- Unloading Matting Board 10 Ea
- Unloading Robotic Top Drive
- Repair Handraill Vdoor
- Repair Handraill Ladder Substructure
- Set Up Canopy Mud Tank 1, 2 & 3
- Tighteen Nut Dresser sleve Mud Tank 1 & 2
- Tighteen Nut Dresser sleve Water Tank
- Unloading Pipe Box 2
- Unloading Pipe Box 3
- Unloading Box DC
- Unloading Pipe Rack + Walkway
- Unloading Box HWDP
- Unloading Dog House + Power Pack
- Unoading Junk Box
- Set up Matting Board Loading Ram
- Install Rotary Table
- Tightened Dresser Slip Mud Tank
- Reposition Pipe Box

Load List : 
31. Water Tank
32. Loading Ram
33. Canopy Mud Tank 1, 2  & 3
34. Pipe Box 1
35. Matting Board 10 Ea
36. Robotic Top Drive
37. Pipe Box 2
38. Pipe Box 3
39. Box DC
40. Pipe Rack + Walkway
41. Box HWDP
42. Dog House + Power Pack
43. Junk Box
44. Portacamp TDS

Note:
- Bad & slippery access road after heavy rain
- Moving distance 4 km field road
- Moving Flet: 2 Unit Low Bed Ram, 1 unit Low Bed Winch, 1 unit  trailer, 1 unit cargo truck, 2 unit Dozer & 3 unit Crane,"
SEBL,SEBL_001,PHR-05,11/22/2025,12/1/2025 4:00,11/22/2025 12:00,LOCN,MOB,MOVEON,UNITMOV,12,,,0,"87% MoMi 55 of 63 Loads from SEBL-00049 to SEBL-00050
25% R/U Rig & Equipments at SEBL-00050

Activity on SEBL 0049 
- Loading Pipe Rack Casing
- Loading Crane BNC-14
- Loading Portacamp Sleeper 40 ft
- Loading Mechanic - Electric Shop
- Loading Portacamp Medic + Portacamp NOV
- Loading Main Fuel Tank + Genset Moving
- Loading 2 Unit Portable Toilet
- Loading Portacamp Mushola + Mini Fuel Tank
- Loading Portacamp HSE
- Loading Portacamp Access Control + Box HDPE
- Loading Portacamp Warehouse

Activity on SEBL 00050 
- Unloading Portacamp TDS
- Unloading Pipe Rack Casing
- Unloading Crane BNC-14
- Set up Conductor Pipe
- Cont'd Repair Mud Tank 1
- Set up Loading Ram
- Set up Portacamp TDS
- Install Line Mud Tank 2 to Mud Tank 3
- Unloading Portacamp Sleeper 40 ft
- Unloading Mechanic - Electric Shop
- Unloading Portacamp Medic + Portacamp NOV
- Unloading Main Fuel Tank + Genset Moving
- Unloading 2 Unit Portable Toilet
- Set Up 2 Unit Portable Toilet
- Unloading Portacamp Mushola
- Set Up Matting Board Water Tank
- Set Up Water Tank 
- Install Support Dog House
- Set Up Dog House
- Set Up Loading Ram
- Unloading Portacamp HSE
- Set Up Portacamp HSE
- Set Up Hydromatic Tank
- Set Up Test Pump 
- Set Up Bug Blower
- Unloading Portacamp Access Control + Box HDPE

Load List : 
45. Pipe Rack Casing
46. Crane BNC-14
47. Portacamp Sleeper 40 ft
48. Mechanic - Electric Shop
49. Portacamp Medic + Portacamp NOV
50. Main Fuel Tank + Genset Moving
51. 2 Unit Portable Toilet
52. Portacamp Mushola + Mini Fuel Tank
53. Portacamp HSE
54. Portacamp Access Control + Box HDPE
55. Portacamp Warehouse

Note:
- Moving distance 4 km field road
- Moving Flet: 2 Unit Low Bed Ram, 1 unit Low Bed Winch, 1 unit  trailer, 1 unit cargo truck, 2 unit Dozer & 3 unit Crane,

=========== After Midnight ==========

00:00 - 05:00
95% MoMi 60 of 63 Loads from SEBL-00049 to SEBL-00050
28% R/U Rig & Equipments at SEBL-00050

"
SEBL,SEBL_001,PHR-05,11/23/2025,12/1/2025 4:00,11/23/2025,LOCN,MOB,MOVEON,UNITMOV,6,,,0,"88% MoMi 60 of 68 Loads from SEBL-00049 to SEBL-00050
28% R/U Rig & Equipments at SEBL-00050

Activity on SEBL 0049 
- Loading Portacamp Mushola + Mini Fuel Tank
- Loading. Water Tank Office + Sling House
- Loading Portacamp Rig Specialist (send to Yard BN)
- Loading Portacamp DSR Office 
- Loading Greeting Portacamp
- Loading Support Walkway Portacamp

Activity on SEBL 00050 
- Unloading Portacamp Mushola + Mini Fuel Tank
- Unloading . Water Tank Office + Sling House
- Unloading Portacamp Rig Specialist (send to Yard BN)
- Unloading Portacamp DSR Office 
- Unloading Greeting Portacamp
- Unloading Support Walkway Portacamp
- Set Up Rack Sling
- Install Ladder Substructure
- Set Up Super Choke
- Set Up Mud Pump 1 & 2
- Reposition Power Pack
- Install Ladder Dog House
- Reposition Power Tong & Pipe Spinner
- Set Up Walkway Flow Line

Load List : 
56. Water Tank Office + Sling House
57. Portacamp Rig Specialist
58. Portacamp DSR Office
59. Greeting Portacamp
60. Support Walkway Portacamp

Note:
- Bad & slippery access road after heavy rain
- Moving distance 4 km field road
- Moving Flet: 2 Unit Low Bed Ram, 1 unit Low Bed Winch, 1 unit  trailer, 1 unit cargo truck, 2 unit Dozer & 3 unit Crane."
SEBL,SEBL_001,PHR-05,11/23/2025,12/1/2025 4:00,11/23/2025 6:00,LOCN,MOB,MOVEON,UNITMOV,6,,,0,"96% MoMi 63 of 68 Loads from SEBL-00049 to SEBL-00050
30% R/U Rig & Equipments at SEBL-00050

Activity on SEBL 0049 
- Loading Genset Office + Mini Fuel Tank
- Loading Rig Office
- Loading Pipe Rack, Support Flow Line, Stump Test BOP, Support Walkway Portacamp

Activity on SEBL 00050 
- Install Walkway Portacamp
- Reposition Engine Mud Pump 1,2,3
- Set up Portacamp DSR Office
- Install Vibrator Hose Mud Pump 1, 2 to 3
- Set up Portacamp Medic
- Set up Mushola
- Install Line Release Valve Mud Pump 1,2,3
- Install Suction Hose Mud Pump 1,2,3
- Reposition Mechanic - Electric Shop
- Reposition Portacamp NOV
- Reposition Access Control
- Continue Repair Mud Tank 1

Load List : 
61. Genset Office + Mini Fuel Tank
62. Rig Office
63. Pipe Rack, Support Flow Line, Stump Test BOP, Support Walkway Portacamp

Note:
- Bad & slippery access road after heavy rain
- Moving distance 4 km field road
- Moving Flet: 2 Unit Low Bed Ram, 1 unit Low Bed Winch, 1 unit  trailer, 1 unit cargo truck, 2 unit Dozer & 3 unit Crane."
SEBL,SEBL_001,PHR-05,11/23/2025,12/1/2025 4:00,11/23/2025 12:00,LOCN,MOB,MOVEON,UNITMOV,6,,,0,"100% MoMi 67 of 67 Loads from SEBL-00049 to SEBL-00050
40% R/U Rig & Equipments at SEBL-00050
- Remain loads crane and dozzer

Activity on SEBL 0049 
- Loading Frame Walkway Portacamp

Activity on SEBL 00050 
- Unloading Genset Office + Mini Fuel Tank
- Unloading Rig Office
- Unloading Pipe Rack, Support Flow Line, Stump Test BOP, Support Walkway Portacamp
- Spot Rig Carrier to Loading Ram
- R/U Lower Mast
- Set up Genset Office
- Install Ladder Water Tank to Rig Carrier
- Set up Rig Office
- Install Electrical Line on Portacamp
- Install Sanitation Line on Portacamp
- Rig Up Upper Mast
- Cont'd Install Walkway Portcamp
- Install Inner Guy Line

Load List : 
64. Frame Walkway Portacamp
65. Rest crew + Lighting tower
66. Dozer BNR-18
67. Crane BNC-15

Note:
- Bad & slippery access road after heavy rain
- Moving distance 4 km field road
- Moving Flet: 2 Unit Low Bed Ram, 1 unit Low Bed Winch, 1 unit  trailer, 1 unit cargo truck, 2 unit Dozer & 3 unit Crane."
SEBL,SEBL_001,PHR-05,11/23/2025,12/1/2025 4:00,11/23/2025 18:00,LOCN,MOB,MOVEON,R/U,6,,,0,"100% MoMi 67 of 67 Loads from SEBL-00049 to SEBL-00050
45% R/U Rig & Equipments at SEBL-00050

Activity on SEBL 00050 
- Unloading Rest Crew + Lighting Tower
- Unloading Dozer BNR-18
- Unloading Crane BNC-15
- Set Up Rest Crew
- Cont'd Install Walkway Portcamp
- Install Cable Power Rest Crew & Access Control
- Install All Grounding Portacamp
- Reposition & Set Up House Appar 
- Reposition & Set Up Electric Warehouse
- Install 3ea Guy Line Upper Mast
- Set up Engine Mup Pump 3
- C/O PRV MP 2
- Install Line PRV MP 2
- Tighteen Nut Dresser Sleeve MP 3
- Tighteen Nut Suction Manifold 
- Making Guy Line Pole Holes
- Reposition Flow Line
- Install Ladder from Mud Tank to Substrucutre
- Install Cat Walk
- Build a dum Area Choke Manifold


============= After Midnight ===============

00:00 - 05:00
50% R/U Rig & Equipments

Activity on SEBL 00050 
- Install engine mudpump #2 #3
- Install vanbelt mp #1 #2 #3
- Build dam genset area
- Dress up genset rig area
- Levelling traveling block
- Install tong post 4ea
- Install vdoor
- Reposition and setting pipe rack 4ea
- Reposition and setting genset rig
- Reposition and setting fuel tank
- Repair rack fosv
- Repair floor substructure
- Install propeler sub chain case
- Install cover plate chain case
- Install cover telescoping rig mast
- Install lamp genset
- Install water cooling drawwork
- Install install Trey cable genset to mudtank 3
- Reposition and setting genset moving
- Install grounding rig carier
- Install power lamp rig mast
"
SEBL,SEBL_001,PHR-05,11/24/2025,12/1/2025 4:00,11/24/2025,LOCN,MOB,MOVEON,R/U,12,,,0,"50% R/U Rig & Equipments

Activity on SEBL 00050 
- Install engine mudpump #2 #3
- Install vanbelt mp #1 #2 #3
- Build dam genset area
- Dress up genset rig area
- Levelling traveling block
- Install tong post 4ea
- Install vdoor
- Reposition and setting pipe rack 4ea
- Reposition and setting genset rig
- Reposition and setting fuel tank
- Repair rack fosv
- Repair floor substructure
- Install propeler sub chain case
- Install cover plate chain case
- Install cover telescoping rig mast
- Install lamp genset
- Install water cooling drawwork
- Install install Trey cable genset to mudtank 3
- Reposition and setting genset moving
- Install grounding rig carier
- Install power lamp rig mast
- Progress Hydro test all Pressure Vessel PHR-05 By Multiteraindo team
- Install Front Guy Line
- Install Back Guy Line
- Install Electric Cable for Mud tank and Mud pump 1, 2 & 3
- Dress up Location with Dozer
- Repair Wall Mud Tank 1
- Cutt off Drilling Line 50 Ft
- Install Cover V-Belt Engine Mud Pump 1, 2 & 3"
SEBL,SEBL_001,PHR-05,11/24/2025,12/1/2025 4:00,11/24/2025 12:00,LOCN,MOB,MOVEON,R/U,12,,,0,"60% R/U Rig & Equipments

Activity on SEBL 00050 
- Repair Location with Construction team
- Cont'd Repair Wall Mud Tank 1
- Cont'd Install Cover V-Belt Engine Mud Pump 1, 2 & 3
- Install CCTV Rig At Substructure
- Install Conductor Pipe
- Set up Piperack
- Unloading 22 Joint Drill pipe 5"" inch from Yard BN
- Install Back Guyline
- Function Test Chrownonomatic, Hydromatic, Emergency brake, & Alarm Top Drive
- Install Rail Top Drive
- Install Discharge Line Mud Pump
- Install Sling Monkey Board
- Fill up Water to Saraline Tank
- Install Escape Line

============= After Midnight ===============

00:00 - 05:00
70% R/U Rig & Equipments

Activity on SEBL 00050 
- Cont'd Fill up Water to Saraline Tank
- Cont'd R/U Top Drive, completely
- Cont'd Repair Mud Tank 1
- Clean up Thread Pin & Box HWDP
- Install 3"" HDPE Water Line
- Install Killing Line to Conductor
- Install Safety Clamp Discharge Line
- Prepare Handling Tools to Rig Floor
- Install Flow Line
- Install Double Ram to BOP
- Install 4"" Vibrator Hose to Stand Pipe
- Check Condition Mud Pump"
SEBL,SEBL_001,PHR-05,11/25/2025,12/1/2025 4:00,11/25/2025,LOCN,MOB,MOVEON,R/U,12,,,0,"Cont'd 75% R/U Rig & Equipment at SEBL-50

Activity on SEBL 00050 
- Cont'd Fill up Water to Saraline Tank
- Cont'd R/U Top Drive, completely
- Cont'd Repair Mud Tank 1
- Clean up Thread Pin & Box HWDP
- Install 3"" HDPE Water Line
- Install Killing Line to Conductor
- Install Safety Clamp Discharge Line
- Prepare Handling Tools to Rig Floor
- Install Flow Line
- Install Double Ram to BOP
- Install 4"" Vibrator Hose to Stand Pipe
- Check Condition Mud Pump
- Cont'd Repair Location by Construction team
- Cont'd Fill up Water to Saraline Tank
- Cont'd Repair wall Mud Tank 1
- Cont'd Prepare Handling Tools to Rig Floor
- Cont'd Repair Air Hoist 5 ton
- C/O Dies Manual Tong
- Install walkway from Ladder Substructure to Mud Tank 1
- Prepare for test Choke Manifold
- Tightened Dressert Sleeve at Mud Pump
- Function Test Top drive"
SEBL,SEBL_001,PHR-05,11/25/2025,12/1/2025 4:00,11/25/2025 12:00,LOCN,MOB,MOVEON,R/U,10,,,0,"Cont'd 82% R/U Rig & Equipment at SEBL-50

Activity on SEBL 00050 
- Cont'd Fill up Water to Saraline Tank
- Function Test Genset Rig No 1 & 2
- Function Test Genset Office No 1 & 2
- Function Test Agitator 1 - 5
- Function test Mud Hooper 1 & 2
- Function Test Fosv & Ibop
- Pressure Test Choke Manifold
1. Valve 4, 13, 14, 15 : Low Press 350 Psi, High Press 800 psi Hold 5 Menit OK
2. Valve 4, 10, 11, 12 : Low Press 350 Psi, High Press 800 psi Hold 5 Menit OK
3. Valve 4, 7, 8, 9 : Low Press 350 Psi, High Press 800 psi Hold 5 Menit OK
4. Valve 4, 5, 6, 7 : Low Press 350 Psi, High Press 800 psi Hold 5 Menit OK
- Function Test Main Engine Rig 1 & 2
- Function Test Emergency Shutdown Engine
- Unloading Accumulator & Duplex Pump from Yard BN
- Unloading 20 jts 9-5/8"" Casing
- Unloading well head accesories
- Unable to pressure test surface line due to 4"" Gate valve on Mud pump#1 leaking
- Unloading 20 Jts 9-5/8"" Casing
- Dismantle V-Door
- Spot BOP to Hydraulic  Rail BOP
- Unloading Well Head and Accesories
- Repair Sliding Cutting
- Cont'd Fill up Water to Saraline Tank
- Install V-Door
"
SEBL,SEBL_001,PHR-05,11/25/2025,12/1/2025 4:00,11/25/2025 22:00,LOCN,MOB,MOVEON,OPSUS,2,2,,0,"Repaired 4"" Gate Valve Kit on MP#1

Offline Activities:
- Cont'd Repair sliding cutting
- Back load 9 Jts 5"" HWDP (RHS more than 200 Hrs) to BN Yard

============= After Midnight ===============

00:00 - 05:00
R/U Rig & Equipment 85%

Activity on SEBL 00050 
- Attempted Test Surface Line - Failed
- Function Test Casing Tong
- Cont'd Fill up Water to Saraline Tank
- Cont'd Replace 4"" Gate Valve Kit on MP#2
- Cont'd Repair Sliding Cutting
- Tightened Stud Bolt of BOP
- Unloading Cabin Unit Anadril
- Installed all screen shaker with API 120
- Function Test Solid Control Equipment Witnessed by Mud Eng
- All agitator (ok)
- Hopper #1 (ok)
- Hopper #2 (ok)
- Shaker#1 : 120/120/120/120 API, gforce 7.3g 
- Shaker#2 : 120/120/120/120 API, gforce 7.3g
- Shaker#3 : 120/120/120/120 API, gforce 7.3g
- On progress fill up water for testing desander and desilter
- Drilled & installed Mouse hole
"
SEBL,SEBL_001,PHR-05,11/26/2025,12/1/2025 4:00,11/26/2025,LOCN,MOB,MOVEON,R/U,12,,,0,"R/U Rig & Equipment 87%

Activity on SEBL-00050:
- Attempted Test Surface Line - Failed
- Function Test Casing Tong
- Cont'd fill-up water to Saraline Tank
- Cont'd replace 4"" Gate Valve Kit on MP#2
- Cont'd repair Sliding Cutting
- Tightened stud bolt of BOP
- Unloading Anadrill MWD cabin unit
- Installed all screen shaker with API 120
- Function Test Solid Control Equipment Witnessed by Mud Eng
- Function test: all agitators, Hopper #1, Hopper #2 (ok)
- Shaker#1 : 120/120/120/120 API, Gforce 7.3g 
- Shaker#2 : 120/120/120/120 API, Gforce 7.3g
- Shaker#3 : 120/120/120/120 API, Gforce 7.3g
- Desander 40 psi (ok)
- Desilter have problem on coupling Elmot, in progress repairing
- Drilled Mouse hole then install scabbard
"
SEBL,SEBL_001,PHR-05,11/26/2025,12/1/2025 4:00,11/26/2025 12:00,LOCN,MOB,MOVEON,R/U,12,,,0,"R/U Rig & Equipment 90%

Activity on SEBL-00050:
- Cont'd fill-up water to Saraline Tank
- Measure length 5"" HWDP on pipe rack
- Arrangement 5"" DP to pipe rack
- Measure length 5"" DP and 9-5/8"" Casing
- C/O Liner & spare part Mud Pump #1,2,3 from 6"" to 5"" preparing for performance test combine MP
- Continue repair 4"" gate valve MP#2, dismantle complete valve and sent to BN yard for repair 
- Unloading Anadrill SLB Directional tool
- Repair 4-way Valve Accumulator
- C/O Fuel Separator Engine Mud Pump #1 & #2
- Running test Main Compressor #2

                  ===== After Midnight =====

00:00 - 05:00,
R/U Rig & Equipment 92%

Activity on SEBL-00050:
- Cont'd Fill up Water to Saraline Tank
- Cont'd Clean up Thread Pin & Box 5"" DP
- Prepare Mud Material on Mud Hopper for Mixing Preparation
- Mixing 180 bbls High concentrate 7% KCl Polymer Mud on Premix Tank & Slug Tank
- Repair Panel Box Centrifugal Pump
- Repair rubber charging Centrifugal Desilter
- Unloading additional 9 jts 5"" HWDP"
SEBL,SEBL_001,PHR-05,11/27/2025,12/1/2025 4:00,11/27/2025,LOCN,MOB,MOVEON,R/U,6,,,0,"Cont'd R/U Rig & Equipment 92%

Activity on SEBL-00050:
- Cont'd Fill up Water to Saraline Tank
- Cont'd Clean up Thread Pin & Box 5"" DP
- Prepare Mud Material on Mud Hopper for Mixing Preparation
- Mixing 180 bbls High concentrate KCl Polymer Mud on Premix Tank & Slug Tank
- Repair Panel Box Centrifugal Pump
- Repair rubber charging Centrifugal Desilter
- Unloading additional 9 jts 5"" HWDP"
SEBL,SEBL_001,PHR-05,11/27/2025,12/1/2025 4:00,11/27/2025 6:00,LOCN,MOB,MOVEON,EQRPR,6,6,,0,"Repaired Mud Pump #02.

Note:
- Found leakage on 4"" Gate valve discharge line MP#02. Sent to BN yard for repair the gate valve.
- Installed 4"" union plug on discharge line MP#02."
SEBL,SEBL_001,PHR-05,11/27/2025,12/1/2025 4:00,11/27/2025 12:00,LOCN,MOB,MOVEON,R/U,1,,,0,"PJSM. Function test Surface line. Found leakage on Goose neck plug TDS when pressure achieved 1500 psi.

Note:
- Need to replace 1 set New Goose Neck from BN yard."
SEBL,SEBL_001,PHR-05,11/27/2025,12/1/2025 4:00,11/27/2025 13:00,LOCN,MOB,MOVEON,EQRPR,11,11,,0,"Repaired Mud Pump #02 and TDS Goose neck.

Note:
- Already sent 4"" Gate valve discharge line MP#02 and leaking TDS Goose neck to BN yard for repairment.
- Installed 4"" union plug on discharge line MP#02 as safety precaution.

                  ===== After Midnight =====

00:00 - 05:00,
Cont'd repair Mud Pump #02 and TDS Goose neck.

Note:
- 4"" Gate valve MP #02 & TDS goose neck arrived on location at 01:30 hrs. In progress installment.
"
SEBL,SEBL_001,PHR-05,11/28/2025,12/1/2025 4:00,11/28/2025,LOCN,MOB,MOVEON,EQRPR,12,12,,0,"Cont'd repair Mud Pump #02 and TDS Goose neck.

Note:
- 4"" Gate valve MP #02 & TDS goose neck arrived on location at 01:30 hrs. In progress installment.
"
SEBL,SEBL_001,PHR-05,11/28/2025,12/1/2025 4:00,11/28/2025 12:00,LOCN,MOB,MOVEON,OPSUS,12,12,,0,"Suspend operations to enforce the prohibition of cellphone use and social media livestreaming at the rig site.

Last R/U Rig & Equipment progress: 95%
Activity on SEBL 00050:
- Cont'd fill up Water to Saraline Tank
- Cont'd fabricate Possum belly box 
- Cont'd clean-up thread Pin & Box 5"" DP
- Cont'd measure length 5"" DP
- Fill up Pulsation Dampener with Nitrogen
- Housekeeping all Rig area

                  ===== After Midnight =====

00:00 - 05:00,
Cont'd suspend operations to enforce the prohibition of cellphone use and social media livestreaming at the rig site.

Last R/U Rig & Equipment progress: 95%

Note:
* Unloaded 7-1/16""-5K x 4-1/16""-5K Adapter Wellhead & Tubing Hanger replacement from Baung shop.
* Unloaded 27"" Bit Adapter (PHR) for 12-1/4"" PDC Bit from Rig GW-339.
* Unloaded 8-1/2"" PDC Bit 519, SF56, SN: 14458159 (PHR) from Baung shop.
* Performed OST Handling Firex, Mitigation to H2S gas"
SEBL,SEBL_001,PHR-05,11/29/2025,12/1/2025 4:00,11/29/2025,LOCN,MOB,MOVEON,OPSUS,11,11,,0,"Cont'd suspend operations to enforce the prohibition of cellphone use and social media livestreaming at the rig site.

Last R/U Rig & Equipment progress: 95%

Note:
* Unloaded 7-1/16""-5K x 4-1/16""-5K Adapter Wellhead & Tubing Hanger replacement from Baung shop.
* Unloaded 27"" Bit Adapter (PHR) for 12-1/4"" PDC Bit from Rig GW-339.
* Unloaded 8-1/2"" PDC Bit 519, SF56, SN: 14458159 (PHR) from Baung shop.
* Performed OST Handling Firex, Mitigation to H2S gas"
SEBL,SEBL_001,PHR-05,11/29/2025,12/1/2025 4:00,11/29/2025 11:00,LOCN,MOB,MOVEON,TSTSURFEQ,2,,,0,"PJSM prior to Resume operation. Prepare to surface line pressure test to 3700 psi.
Press test surface line to 3700 psi, hold for 15 mnt and recorded on barton chart.

Note :
- Double check all safety clamp on line connection
- Decline rate 6% for 15 mnt - OK

 "
SEBL,SEBL_001,PHR-05,11/29/2025,12/1/2025 4:00,11/29/2025 13:00,LOCN,MOB,MOVEON,EQRPR,5,5,,0,"Performance Test MP#1 (single) w/ liner 5"" 
- SPR : 60 SPM / 148 GPM / 80 psi
- 117 SPM / 289 GPM / 110 Psi
Close super choke to 7/8 opening, press 2500 psi. Found pressure drop to 1600 pi, got 1/4"" hose from super choke to IDS transduser leak

Note :
- Trouble shoot pressure leak at chicksan elbow, C/O chiksan - OK
- Tighten MP#1 V-belt
- C/O line up direct from MP to CM "
