Date time server,Bit Depth (ftMD),Hole Depth (ftMD),Block Position (ft),ROP (ft/h),Hookload (klb),WOB (klb),Rotary Torque (kft-lb),Surface RPM,Standpipe Pressure (psi),Mud Flow Out %,Mud Flow In (gpm)
9/13/2026 13:01,3620.45,3621.02,0.84,1.54,32.25,0,0,0,1543,24,617
9/13/2026 13:01,3620.45,3621.02,0.84,1.54,31.94,0,0,0,1557,25,617
9/13/2026 13:01,3620.45,3621.02,0.84,1.54,31.63,0,0,0,1543,24,620
9/13/2026 13:01,3620.45,3621.02,0.84,1.54,31.31,0,0,0,1529,24,617
9/13/2026 13:01,3620.45,3621.02,0.84,1.54,31,0,0,0,1328,21,559
9/13/2026 13:01,3620.45,3621.02,0.84,1.54,30.69,0,0,0,1089,16,417
9/13/2026 13:01,3620.45,3621.02,0.84,1.54,30.38,0,0,0,1074,16,347
9/13/2026 13:01,3620.45,3621.02,0.84,1.54,30.06,0,0,0,807,12,305
9/13/2026 13:01,3620.45,3621.02,0.84,1.54,29.75,0,0,0,793,11,231
9/13/2026 13:01,3620.45,3621.02,0.84,1.54,29.44,0,0,0,540,7,194
9/13/2026 13:01,3620.45,3621.02,0.84,1.54,29.44,0,0,0,540,7,194
9/13/2026 13:01,3620.45,3621.02,0.84,1.54,29.13,0,0,0,526,7,171
9/13/2026 13:01,3620.45,3621.02,0.84,1.54,28.81,0,0,0,512,6,186
9/13/2026 13:01,3620.45,3621.02,0.84,1.54,28.5,0,0,0,497,6,218
9/13/2026 13:01,3620.45,3621.02,0.84,1.54,28.19,0,0,0,483,6,252
9/13/2026 13:01,3620.45,3621.02,0.84,1.54,27.88,0,0,0,468,6,244
9/13/2026 13:02,3620.45,3621.02,0.84,1.54,27.56,0,0,0,454,5,192
9/13/2026 13:02,3620.45,3621.02,0.84,1.54,27.25,0,0,0,440,5,74
9/13/2026 13:02,3620.45,3621.02,0.84,1.54,27.25,0,0,0,440,5,74
9/13/2026 13:02,3620.45,3621.02,0.84,1.54,27.56,0,0,0,425,5,24
9/13/2026 13:02,3620.45,3621.02,0.84,1.54,27.25,0,0,0,411,5,16
9/13/2026 13:02,3620.45,3621.02,0.84,1.54,27.56,0,0,0,396,4,0
9/13/2026 13:02,3620.45,3621.02,0.84,1.54,27.25,0,0,0,382,4,0
9/13/2026 13:02,3620.45,3621.02,0.84,1.54,26.94,0,0,0,368,4,0
9/13/2026 13:02,3620.45,3621.02,0.84,1.54,27.25,0,0,0,382,4,0
9/13/2026 13:02,3620.45,3621.02,0.84,1.54,27.56,0,0,0,368,4,0
9/13/2026 13:02,3620.45,3621.02,0.84,1.54,27.25,0,0,0,382,4,0
9/13/2026 13:02,3620.45,3621.02,0.84,1.54,27.56,0,0,0,396,4,0
9/13/2026 13:02,3620.45,3621.02,0.84,1.54,27.25,0,977.14,16,411,5,0
9/13/2026 13:02,3620.45,3621.02,0.84,1.54,27.25,0,977.14,16,411,5,0
9/13/2026 13:02,3620.45,3621.02,0.84,1.54,26.94,0,0,2,396,4,0
9/13/2026 13:02,3620.45,3621.02,0.84,1.54,26.63,0,124.17,0,411,5,0
9/13/2026 13:02,3620.45,3621.02,0.84,1.54,26.31,0,103.86,0,425,5,0
9/13/2026 13:02,3620.45,3621.02,0.84,1.54,26,0,0,0,411,5,0
9/13/2026 13:02,3620.45,3621.02,0.84,1.54,25.69,0,0,0,425,5,0
9/13/2026 13:02,3620.45,3621.02,0.84,1.54,25.38,0,0,7,411,5,0
9/13/2026 13:02,3620.45,3621.02,0.84,1.54,25.06,0,0,7,396,4,0
9/13/2026 13:02,3620.45,3621.02,0.84,1.54,25.06,0,0,7,396,4,0
9/13/2026 13:02,3620.45,3621.02,0.86,1.54,24.75,0,0,7,411,5,0
9/13/2026 13:02,3620.45,3621.02,0.86,1.54,24.44,0,0,7,396,4,0
9/13/2026 13:02,3620.45,3621.02,0.86,1.54,24.13,0,0,6,411,5,0
9/13/2026 13:02,3620.45,3621.02,0.89,1.54,23.81,0,0,6,396,4,0
9/13/2026 13:02,3620.45,3621.02,0.89,1.54,23.5,0,0,6,411,5,0
9/13/2026 13:02,3620.45,3621.02,0.89,1.54,23.81,0,0,7,425,5,0
9/13/2026 13:02,3620.45,3621.02,0.89,1.54,23.5,0,0,6,411,5,0
9/13/2026 13:02,3620.45,3621.02,0.89,1.54,23.5,0,0,6,411,5,0
9/13/2026 13:02,3620.45,3621.02,1.01,1.54,23.19,0,0,7,425,5,0
9/13/2026 13:02,3620.45,3621.02,1.52,1.54,22.88,0,0,19,411,5,0
9/13/2026 13:03,3620.45,3621.02,2.34,1.54,22.56,0,0,19,425,5,0
9/13/2026 13:03,3620.45,3621.02,2.48,1.54,22.25,0,0,19,440,5,0
9/13/2026 13:03,3620.45,3621.02,2.48,1.54,21.94,0,0,19,425,5,0
9/13/2026 13:03,3620.45,3621.02,2.48,1.54,21.63,0,0,19,440,5,0
9/13/2026 13:03,3620.45,3621.02,2.48,1.54,21.31,0,0,19,425,5,0
9/13/2026 13:03,3620.45,3621.02,2.48,1.54,21,0,0,19,440,5,0
9/13/2026 13:03,3620.45,3621.02,2.48,1.54,20.69,0,0,22,425,5,0
9/13/2026 13:03,3620.45,3621.02,2.48,1.54,20.38,0,0,20,411,5,0
9/13/2026 13:03,3620.45,3621.02,2.48,1.54,20.38,0,0,20,396,4,0
9/13/2026 13:03,3620.45,3621.02,2.48,1.54,20.38,0,0,20,411,5,0
9/13/2026 13:03,3620.45,3621.02,2.48,1.54,20.38,0,0,20,396,4,0
9/13/2026 13:03,3620.45,3621.02,2.48,1.54,20.06,0,0,17,411,5,0
9/13/2026 13:03,3620.45,3621.02,2.48,1.54,19.75,0,0,8,425,5,0
9/13/2026 13:03,3620.45,3621.02,2.48,1.54,19.75,0,0,0,411,5,0
9/13/2026 13:03,3620.45,3621.02,2.48,1.54,20.06,0,0,0,425,5,0
9/13/2026 13:03,3620.45,3621.02,2.56,1.54,20.38,0,0,0,440,5,0
9/13/2026 13:03,3620.45,3621.02,3.41,1.54,20.06,0,0,0,425,5,0
9/13/2026 13:03,3620.45,3621.02,4.32,1.54,20.38,0,0,0,440,5,0
9/13/2026 13:03,3620.45,3621.02,5.34,1.54,20.69,0,0,0,425,5,0
9/13/2026 13:03,3620.45,3621.02,5.34,1.54,20.69,0,0,0,425,5,0
9/13/2026 13:03,3620.45,3621.02,8.02,1.54,21,0,0,0,440,5,0
9/13/2026 13:03,3620.45,3621.02,9.82,1.54,20.69,0,0,0,454,5,0
9/13/2026 13:03,3620.45,3621.02,11.66,1.54,20.38,0,0,0,440,5,0
9/13/2026 13:03,3620.45,3621.02,13.61,1.54,20.69,0,0,0,425,5,0
9/13/2026 13:03,3620.45,3621.02,15.55,1.54,20.38,0,0,0,440,5,0
9/13/2026 13:03,3620.45,3621.02,17.47,1.54,20.06,0,0,0,425,5,0
9/13/2026 13:03,3620.45,3621.02,19.43,1.54,20.38,0,0,0,440,5,0
9/13/2026 13:03,3620.45,3621.02,19.43,1.54,20.38,0,0,0,440,5,0
9/13/2026 13:03,3620.45,3621.02,23.08,1.54,20.69,0,0,0,425,5,0
9/13/2026 13:03,3620.45,3621.02,25.19,1.54,20.69,0,0,0,440,5,0
9/13/2026 13:03,3620.45,3621.02,27.29,1.54,20.38,0,0,0,425,5,0
9/13/2026 13:03,3620.45,3621.02,29.4,1.54,20.69,0,0,0,440,5,0
9/13/2026 13:04,3620.45,3621.02,31.49,1.54,20.38,0,0,0,425,5,0
9/13/2026 13:04,3620.45,3621.02,33.57,1.54,20.06,0,0,0,411,5,0
9/13/2026 13:04,3620.45,3621.02,35.64,1.54,20.38,0,0,0,425,5,0
9/13/2026 13:04,3620.45,3621.02,37.73,1.54,20.69,0,0,0,440,5,0
9/13/2026 13:04,3620.45,3621.02,39.77,1.54,21,0,0,0,425,5,0
9/13/2026 13:04,3620.45,3621.02,41.84,1.54,20.69,0,0,0,411,5,0
9/13/2026 13:04,3620.45,3621.02,43.87,1.54,20.38,0,0,0,425,5,0
9/13/2026 13:04,3620.45,3621.02,43.87,1.54,20.38,0,0,0,425,5,0
9/13/2026 13:04,3620.45,3621.02,45.99,1.54,20.06,0,0,0,440,5,0
9/13/2026 13:04,3620.45,3621.02,49.95,1.54,20.06,0,0,0,425,5,0
9/13/2026 13:04,3620.45,3621.02,52.09,1.54,20.38,0,0,0,440,5,0
9/13/2026 13:04,3620.45,3621.02,54.22,1.54,20.06,0,0,0,454,5,0
9/13/2026 13:04,3620.45,3621.02,56.3,1.54,19.75,0,0,0,440,5,0
9/13/2026 13:04,3620.45,3621.02,58.32,1.54,19.44,0,0,0,454,5,0
9/13/2026 13:04,3620.45,3621.02,59.59,1.54,19.75,0,0,0,440,5,0
9/13/2026 13:04,3620.45,3621.02,60.1,1.54,20.06,0,0,0,454,5,0
9/13/2026 13:04,3620.45,3621.02,59.93,1.54,20.38,0,0,0,440,5,0
9/13/2026 13:04,3620.45,3621.02,59.93,1.54,20.06,0,0,0,454,5,0
9/13/2026 13:04,3620.45,3621.02,59.93,1.54,20.38,0,0,0,440,5,0
9/13/2026 13:04,3620.45,3621.02,60.68,1.54,20.69,0,0,0,454,5,0
9/13/2026 13:04,3620.45,3621.02,62.05,1.54,20.38,0,0,0,468,6,0
9/13/2026 13:04,3620.45,3621.02,63.02,1.54,20.06,0,0,0,454,5,0
9/13/2026 13:04,3620.45,3621.02,63.75,1.54,19.75,0,0,0,468,6,0
9/13/2026 13:04,3620.45,3621.02,64.18,1.54,20.06,0,0,0,454,5,0
9/13/2026 13:04,3620.45,3621.02,63.53,1.54,20.38,0,0,0,440,5,0
9/13/2026 13:04,3620.45,3621.02,62.14,1.54,20.69,0,0,0,425,5,0
9/13/2026 13:04,3620.45,3621.02,59.73,1.54,21,0,0,0,440,5,0
9/13/2026 13:04,3620.45,3621.02,59.39,1.54,21.31,0,0,0,454,5,0
9/13/2026 13:04,3620.45,3621.02,59.39,1.54,21.63,0,0,0,468,6,0
9/13/2026 13:04,3620.45,3621.02,59.39,1.54,21.94,0,0,0,483,6,0
9/13/2026 13:04,3620.45,3621.02,59.39,1.54,22.25,0,0,0,468,6,0
9/13/2026 13:04,3620.45,3621.02,59.49,1.54,21.94,0,0,0,454,5,0
9/13/2026 13:05,3620.45,3621.02,60.62,1.54,21.63,0,0,0,468,6,0
9/13/2026 13:05,3620.45,3621.02,62.18,1.54,21.31,0,0,0,454,5,0
9/13/2026 13:05,3620.45,3621.02,63.66,1.54,21,0,0,0,468,6,0
9/13/2026 13:05,3620.45,3621.02,64.49,1.54,21.31,0,0,0,454,5,0
9/13/2026 13:05,3620.45,3621.02,65.37,1.54,21.63,0,0,0,440,5,0
9/13/2026 13:05,3620.45,3621.02,66.24,1.54,21.94,0,0,0,454,5,0
9/13/2026 13:05,3620.45,3621.02,66.63,1.54,21.63,0,0,0,468,6,0
9/13/2026 13:05,3620.45,3621.02,66.63,1.54,21.94,0,0,0,483,6,0
9/13/2026 13:05,3620.45,3621.02,66.63,1.54,22.25,0,0,0,468,6,0
9/13/2026 13:05,3620.45,3621.02,66.63,1.54,21.94,0,0,0,454,5,0
9/13/2026 13:05,3620.45,3621.02,66.63,1.54,21.94,0,0,0,454,5,0
9/13/2026 13:05,3620.45,3621.02,66.22,1.54,21.63,0,0,0,468,6,0
9/13/2026 13:05,3620.45,3621.02,65.51,1.54,21.94,0,0,0,454,5,0
9/13/2026 13:05,3620.45,3621.02,64.64,1.54,22.25,0,0,0,468,6,0
9/13/2026 13:05,3620.45,3621.02,64.32,1.54,21.94,0,0,0,454,5,0
9/13/2026 13:05,3620.45,3621.02,64.32,1.54,21.63,0,0,0,440,5,0
9/13/2026 13:05,3620.45,3621.02,64.32,1.54,21.31,0,0,0,454,5,0
9/13/2026 13:05,3620.45,3621.02,64.32,1.54,21,0,0,0,440,5,0
9/13/2026 13:05,3620.45,3621.02,64.32,1.54,21,0,0,0,454,5,0
9/13/2026 13:05,3620.45,3621.02,64.21,1.54,20.69,0,0,0,468,6,0
9/13/2026 13:05,3620.45,3621.02,64.15,1.54,21,0,0,0,483,6,0
9/13/2026 13:05,3620.45,3621.02,64.14,1.54,20.69,0,0,0,468,6,0
9/13/2026 13:05,3620.45,3621.02,64.14,1.54,21,0,768.85,0,454,5,0
9/13/2026 13:05,3620.45,3621.02,64.14,1.54,20.69,0,550.65,25,468,6,0
9/13/2026 13:05,3620.45,3621.02,64.14,1.54,20.38,0,193.6,25,483,6,0
9/13/2026 13:05,3620.45,3621.02,64.11,1.54,20.69,0,213.91,25,468,6,0
9/13/2026 13:05,3620.45,3621.02,64.07,1.54,20.69,0,570.49,25,483,6,0
9/13/2026 13:05,3620.45,3621.02,64.04,1.54,20.69,0,213.43,25,497,6,0
9/13/2026 13:05,3620.45,3621.02,64.02,1.54,20.38,0,481.23,28,483,6,0
9/13/2026 13:05,3620.45,3621.02,64.02,1.54,20.69,0,272.94,28,497,6,0
9/13/2026 13:05,3620.45,3621.02,64.02,1.54,20.38,0,293.26,27,483,6,0
9/13/2026 13:06,3620.45,3621.02,64,1.54,20.69,0,272.94,24,468,6,0
9/13/2026 13:06,3620.45,3621.02,63.98,1.54,20.38,0,293.26,27,454,5,0
9/13/2026 13:06,3620.45,3621.02,63.96,1.54,20.69,0,620.08,27,468,6,0
9/13/2026 13:06,3620.45,3621.02,63.93,1.54,21,0,253.11,27,454,5,0
9/13/2026 13:06,3620.45,3621.02,63.91,1.54,20.69,0,620.08,23,440,5,0
9/13/2026 13:06,3620.45,3621.02,63.87,1.54,20.38,0,203.52,26,454,5,0
9/13/2026 13:06,3620.45,3621.02,63.82,1.54,20.06,0,461.39,26,468,6,0
9/13/2026 13:06,3620.45,3621.02,63.75,1.54,19.75,0,223.35,26,483,6,0
9/13/2026 13:06,3620.45,3621.02,63.68,1.54,20.06,0,560.57,26,468,6,0
9/13/2026 13:06,3620.45,3621.02,63.64,1.54,20.38,0,292.78,26,454,5,0
9/13/2026 13:06,3620.45,3621.02,63.6,1.54,20.69,0,313.09,29,468,6,0
9/13/2026 13:06,3620.45,3621.02,63.56,1.54,20.38,0,292.78,25,483,6,0
9/13/2026 13:06,3620.45,3621.02,63.51,1.54,20.06,0,272.47,25,468,6,0
9/13/2026 13:06,3620.45,3621.02,63.51,1.54,20.06,0,272.47,25,468,6,0
9/13/2026 13:06,3620.45,3621.02,63.43,1.54,19.75,0,560.57,26,454,5,0
9/13/2026 13:06,3620.45,3621.02,63.42,1.54,20.06,0,193.6,25,440,5,0
9/13/2026 13:06,3620.45,3621.02,63.4,1.54,20.38,0,213.91,26,454,5,0
9/13/2026 13:06,3620.45,3621.02,63.35,1.54,20.69,0,600.25,26,468,6,0
9/13/2026 13:06,3620.45,3621.02,63.29,1.54,20.38,0,193.6,26,454,5,0
9/13/2026 13:06,3620.45,3621.02,63.24,1.54,20.69,0,213.91,31,468,6,0
9/13/2026 13:06,3620.45,3621.02,63.19,1.54,21,0,620.08,27,483,6,0
9/13/2026 13:06,3620.45,3621.02,63.18,1.54,20.69,0,253.11,24,468,6,0
9/13/2026 13:06,3620.45,3621.02,63.17,1.54,20.38,0,540.74,24,483,6,0
9/13/2026 13:06,3620.45,3621.02,63.15,1.54,20.06,0,520.42,28,468,6,0
9/13/2026 13:06,3620.45,3621.02,63.14,1.54,20.38,0,540.74,25,454,5,0
9/13/2026 13:06,3620.45,3621.02,63.14,1.54,20.38,0,540.74,25,454,5,0
9/13/2026 13:06,3620.45,3621.02,63.09,1.54,20.69,0,163.84,25,468,6,0
9/13/2026 13:06,3620.45,3621.02,63.07,1.54,21,0,590.33,27,454,5,0
9/13/2026 13:06,3620.45,3621.02,63.05,1.54,20.69,0,610.64,28,468,6,0
9/13/2026 13:06,3620.45,3621.02,63.03,1.54,20.38,0,630.95,27,454,5,0
9/13/2026 13:06,3620.45,3621.02,63.03,1.54,20.06,0,651.26,27,468,6,0
9/13/2026 13:06,3620.45,3621.02,63.03,1.54,19.75,0,391.96,23,483,6,0
9/13/2026 13:07,3620.45,3621.02,63.03,1.54,19.75,0,391.96,23,483,6,0
9/13/2026 13:07,3620.45,3621.02,63.03,1.54,20.06,0,371.65,23,468,6,0
9/13/2026 13:07,3620.45,3621.02,63.03,1.54,20.38,0,2623.56,1,483,6,0
9/13/2026 13:07,3620.45,3621.02,63.03,1.54,20.69,0,0,0,468,6,0
9/13/2026 13:07,3620.45,3621.02,63.03,1.54,20.38,0,0,0,483,6,0
9/13/2026 13:07,3620.45,3621.02,63.03,1.54,20.69,0,1304.44,0,468,6,0
9/13/2026 13:07,3620.45,3621.02,63.03,1.54,21,0,1750.76,0,483,6,0
9/13/2026 13:07,3620.45,3621.02,63.03,1.54,21.31,0,5261.81,0,468,6,0
9/13/2026 13:07,3620.45,3621.02,63.03,1.54,21.63,0,3317.84,0,483,6,0
9/13/2026 13:07,3620.45,3621.02,63.03,1.54,21.31,0,967.22,0,468,6,0
9/13/2026 13:07,3620.45,3621.02,63.03,1.54,21.31,0,967.22,0,468,6,0
9/13/2026 13:07,3620.45,3621.02,63.03,1.54,21.63,0,520.9,0,483,6,0
9/13/2026 13:07,3620.45,3621.02,63.03,1.54,21.31,0,312.62,0,497,6,0
9/13/2026 13:07,3620.45,3621.02,63.03,1.54,21.31,0,24.99,0,512,6,0
9/13/2026 13:07,3620.45,3621.02,63.03,1.54,21,0,4.68,0,497,6,0
9/13/2026 13:07,3620.45,3621.02,63.03,1.54,21.31,0,0,0,483,6,0
9/13/2026 13:07,3620.45,3621.02,63.03,1.54,21,0,0,0,497,6,0
9/13/2026 13:07,3620.45,3621.02,63.03,1.54,20.69,0,0,0,512,6,0
9/13/2026 13:07,3620.45,3621.02,63.03,1.54,20.69,0,0,0,512,6,0
9/13/2026 13:07,3620.45,3621.02,63.03,1.54,20.69,0,0,0,497,6,0
9/13/2026 13:07,3620.45,3621.02,63.03,1.54,20.38,0,0,0,512,6,0
9/13/2026 13:07,3620.45,3621.02,63.03,1.54,20.06,0,0,0,497,6,0
9/13/2026 13:07,3620.45,3621.02,63.03,1.54,19.75,0,0,0,497,6,121
9/13/2026 13:07,3620.45,3621.02,63.03,1.54,19.44,0,0,0,497,6,164
9/13/2026 13:07,3620.45,3621.02,63.26,1.54,19.44,0,0,0,512,6,164
9/13/2026 13:07,3620.45,3621.02,63.78,1.54,19.13,0,0,0,526,7,164
9/13/2026 13:07,3620.45,3621.02,63.94,1.54,132.84,0,0,0,512,6,164
9/13/2026 13:07,3620.45,3621.02,63.94,1.54,133.15,0,0,0,497,6,156
9/13/2026 13:07,3620.45,3621.02,63.94,1.54,133.46,0,0,0,512,6,161
9/13/2026 13:07,3620.45,3621.02,63.94,1.54,133.77,0,0,0,497,6,158
9/13/2026 13:07,3620.45,3621.02,63.94,1.54,134.09,0,0,0,483,6,158
9/13/2026 13:08,3620.45,3621.02,63.94,1.54,134.4,0,0,0,497,6,150
9/13/2026 13:08,3620.45,3621.02,63.94,1.54,134.71,0,0,0,512,6,150
9/13/2026 13:08,3620.45,3621.02,63.94,1.54,135.02,0,0,0,526,7,124
9/13/2026 13:08,3620.45,3621.02,63.94,1.54,135.34,0,0,0,512,6,124
9/13/2026 13:08,3620.45,3621.02,63.94,1.54,135.65,0,0,0,526,7,132
9/13/2026 13:08,3620.45,3621.02,63.94,1.54,135.96,0,0,0,540,7,205
9/13/2026 13:08,3620.45,3621.02,63.94,1.54,136.27,0,0,0,526,7,231
9/13/2026 13:08,3620.45,3621.02,63.94,1.54,136.59,0,0,0,540,7,244
9/13/2026 13:08,3620.45,3621.02,63.94,1.54,136.27,0,0,0,526,7,244
9/13/2026 13:08,3620.45,3621.02,63.94,1.54,135.96,0,0,0,540,7,254
9/13/2026 13:08,3620.45,3621.02,63.94,1.54,135.96,0,0,0,540,7,254
9/13/2026 13:08,3620.45,3621.02,63.94,1.54,136.27,0,0,0,540,7,249
9/13/2026 13:08,3620.45,3621.02,63.94,1.54,135.96,0,0,0,526,7,249
9/13/2026 13:08,3620.45,3621.02,63.94,1.54,136.27,0,0,0,540,7,249
9/13/2026 13:08,3620.45,3621.02,63.94,1.54,135.96,0,0,0,555,7,254
9/13/2026 13:08,3620.45,3621.02,63.94,1.54,136.27,0,0,0,569,7,262
9/13/2026 13:08,3620.45,3621.02,63.94,1.54,135.96,0,0,0,584,8,276
9/13/2026 13:08,3620.45,3621.02,63.94,1.54,135.65,0,0,0,598,8,294
9/13/2026 13:08,3620.45,3621.02,63.94,1.54,135.34,0,0,0,612,8,313
9/13/2026 13:08,3620.45,3621.02,63.94,1.54,135.02,0,0,0,627,8,328
9/13/2026 13:08,3620.45,3621.02,63.94,1.54,135.34,0,0,0,641,9,342
9/13/2026 13:08,3620.45,3621.02,63.94,1.54,135.02,0,0,0,814,12,363
9/13/2026 13:08,3620.45,3621.02,63.94,1.54,135.34,0,0,0,800,11,386
9/13/2026 13:08,3620.45,3621.02,63.94,1.54,135.02,0,0,0,814,12,405
9/13/2026 13:08,3620.45,3621.02,63.94,1.54,134.71,0,0,0,829,12,412
9/13/2026 13:08,3620.45,3621.02,63.94,1.54,135.02,0,0,0,843,12,431
9/13/2026 13:08,3620.45,3621.02,63.94,1.54,134.71,0,0,0,858,12,431
9/13/2026 13:08,3620.45,3621.02,63.94,1.54,134.4,0,0,0,872,13,434
9/13/2026 13:08,3620.45,3621.02,63.94,1.54,134.71,0,0,0,886,13,447
9/13/2026 13:08,3620.45,3621.02,63.94,1.54,134.4,0,0,0,901,13,447
9/13/2026 13:08,3620.45,3621.02,63.94,1.54,134.71,0,0,0,915,13,455
9/13/2026 13:09,3620.45,3621.02,63.94,1.54,134.4,0,0,0,1067,16,447
9/13/2026 13:09,3620.45,3621.02,63.94,1.54,134.71,0,0,0,1067,16,460
9/13/2026 13:09,3620.45,3621.02,63.94,1.54,134.4,0,0,0,1082,16,460
9/13/2026 13:09,3620.45,3621.02,63.94,1.54,134.71,0,0,0,1096,17,460
9/13/2026 13:09,3620.45,3621.02,63.94,1.54,135.02,0,0,0,1111,17,491
9/13/2026 13:09,3620.45,3621.02,63.94,1.54,134.71,0,0,0,1125,17,494
9/13/2026 13:09,3620.45,3621.02,63.94,1.54,134.4,0,0,0,1139,17,525
9/13/2026 13:09,3620.45,3621.02,63.94,1.54,134.09,0,0,0,1306,20,538
9/13/2026 13:09,3620.45,3621.02,63.94,1.54,134.09,0,0,0,1321,20,557
9/13/2026 13:09,3620.45,3621.02,63.94,1.54,134.09,0,0,0,1335,21,562
9/13/2026 13:09,3620.45,3621.02,63.94,1.54,133.77,0,0,0,1482,23,570
9/13/2026 13:09,3620.45,3621.02,63.94,1.54,133.77,0,0,0,1497,23,583
9/13/2026 13:09,3620.45,3621.02,63.94,1.54,133.77,0,0,0,1511,24,580
9/13/2026 13:09,3620.45,3621.02,63.94,1.54,133.46,0,0,0,1525,24,593
9/13/2026 13:09,3620.45,3621.02,63.94,1.54,133.46,0,0,0,1540,24,598
9/13/2026 13:09,3620.45,3621.02,63.94,1.54,133.15,0,0,0,1554,24,606
9/13/2026 13:09,3620.45,3621.02,63.94,1.54,132.84,0,0,0,1568,25,604
9/13/2026 13:09,3620.45,3621.02,63.94,1.54,133.15,0,0,0,1583,25,604
9/13/2026 13:09,3620.45,3621.02,63.94,1.54,133.46,0,0,0,1597,25,612
9/13/2026 13:09,3620.45,3621.02,63.94,1.54,133.15,0,0,0,1612,25,612
9/13/2026 13:09,3620.45,3621.02,63.94,1.54,132.84,0,0,0,1626,26,612
9/13/2026 13:09,3620.45,3621.02,63.94,1.54,132.52,0,0,0,1640,26,612
9/13/2026 13:09,3620.45,3621.02,63.94,1.54,132.84,0,0,0,1655,26,614
9/13/2026 13:09,3620.45,3621.02,63.94,1.54,133.15,0,0,0,1669,26,614
9/13/2026 13:09,3620.45,3621.02,63.94,1.54,132.84,0,0,0,1684,27,614
9/13/2026 13:09,3620.45,3621.02,63.94,1.54,133.15,0,0,0,1669,26,614
9/13/2026 13:09,3620.45,3621.02,63.94,1.54,132.84,0,0,0,1684,27,622
9/13/2026 13:09,3620.45,3621.02,63.94,1.54,132.52,0,0,0,1698,27,630
9/13/2026 13:09,3620.45,3621.02,63.94,1.54,132.84,0,0,0,1712,27,630
9/13/2026 13:09,3620.45,3621.02,63.94,1.54,132.84,0,0,0,1698,27,622
9/13/2026 13:09,3620.45,3621.02,63.94,1.54,132.52,0,0,0,1712,27,628
9/13/2026 13:10,3620.45,3621.02,63.94,1.54,132.84,0,0,0,1727,27,633
9/13/2026 13:10,3620.45,3621.02,63.94,1.54,132.84,0,0,0,1712,27,630
9/13/2026 13:10,3620.45,3621.02,63.94,1.54,133.15,0,0,0,1727,27,630
9/13/2026 13:10,3620.45,3621.02,63.94,1.54,132.84,0,0,0,1741,28,638
9/13/2026 13:10,3620.45,3621.02,63.94,1.54,133.15,0,0,0,1756,28,638
9/13/2026 13:10,3620.45,3621.02,63.94,1.54,132.84,0,0,0,1756,28,638
9/13/2026 13:10,3620.45,3621.02,63.94,1.54,132.84,0,0,0,1741,28,630
9/13/2026 13:10,3620.45,3621.02,63.94,1.54,132.84,0,0,0,1756,28,638
9/13/2026 13:10,3620.45,3621.02,63.94,1.54,132.52,0,0,0,1741,28,633
9/13/2026 13:10,3620.45,3621.02,63.94,1.54,132.84,0,0,0,1756,28,633
9/13/2026 13:10,3620.45,3621.02,63.94,1.54,132.52,0,0,0,1770,28,635
9/13/2026 13:10,3620.45,3621.02,63.94,1.54,132.84,0,0,0,1770,28,638
9/13/2026 13:10,3620.45,3621.02,63.94,1.54,132.52,0,0,0,1770,28,641
9/13/2026 13:10,3620.45,3621.02,63.94,1.54,132.84,0,0,0,1756,28,630
9/13/2026 13:10,3620.45,3621.02,63.94,1.54,132.52,0,0,0,1741,28,633
9/13/2026 13:10,3620.45,3621.02,63.94,1.54,132.84,0,0,0,1756,28,633
9/13/2026 13:10,3620.45,3621.02,63.94,1.54,132.52,0,0,0,1770,28,641
9/13/2026 13:10,3620.45,3621.02,63.94,1.54,132.84,0,0,0,1756,28,641
9/13/2026 13:10,3620.45,3621.02,63.94,1.54,132.84,0,0,0,1770,28,651
9/13/2026 13:10,3620.45,3621.02,63.94,1.54,132.84,0,0,0,1770,28,646
9/13/2026 13:10,3620.45,3621.02,63.94,1.54,132.52,0,0,0,1784,28,646
9/13/2026 13:10,3620.45,3621.02,63.94,1.54,132.84,0,0,0,1770,28,643
9/13/2026 13:10,3620.45,3621.02,63.94,1.54,132.52,0,0,0,1770,28,643
9/13/2026 13:10,3620.45,3621.02,63.94,1.54,132.84,0,0,0,1770,28,633
9/13/2026 13:10,3620.45,3621.02,63.94,1.54,132.84,0,0,0,1756,28,633
9/13/2026 13:10,3620.45,3621.02,63.94,1.54,132.52,0,0,0,1770,28,643
9/13/2026 13:10,3620.45,3621.02,63.94,1.54,132.84,0,0,0,1756,28,641
9/13/2026 13:10,3620.45,3621.02,63.94,1.54,132.84,0,0,0,1770,28,633
9/13/2026 13:10,3620.45,3621.02,63.94,1.54,132.52,0,0,0,1756,28,641
9/13/2026 13:10,3620.45,3621.02,63.94,1.54,132.52,0,0,0,1770,28,627
9/13/2026 13:10,3620.45,3621.02,63.94,1.54,132.84,0,0,0,1756,28,638
9/13/2026 13:11,3620.45,3621.02,63.94,1.54,132.52,0,0,0,1756,28,641
9/13/2026 13:11,3620.45,3621.02,63.94,1.54,132.84,0,0,0,1756,28,633
9/13/2026 13:11,3620.45,3621.02,63.94,1.54,132.52,0,0,0,1770,28,633
9/13/2026 13:11,3620.45,3621.02,63.94,1.54,132.84,0,0,0,1756,28,633
9/13/2026 13:11,3620.45,3621.02,63.94,1.54,132.52,0,0,0,1770,28,641
